Name,Position,Height,Weight,Season,Age,Games_Played,Game_Started,Rush_Attempts,Rush_Yards,Rush_TDs,Fumbles,Targets,Receptions,Rec_Yards,Rec_TDs,Pass_Completions,Pass_Attempts,Pass_Yards,Pass_TDs,Interceptions,Sacked
3953,"
Joseph Randle
",RB,6-0,204lb,2014,23,16,0,51,343,3,2,5,4,23,0,0,0,0,0,0,0
3954,"
Joseph Randle
",RB,6-0,204lb,2015,24,6,6,76,315,4,1,10,10,86,0,0,0,0,0,0,0
3955,"
Joseph Randle
",RB,6-0,204lb,2014,23,2,,2,15,0,0,,,,0,0,0,0,0,0,0
3956,"
Tim Rattay
",ht,6-0,200lb,2000,23,1,0,2,-1,0,0,,,,0,0,0,0,0,0,0
3957,"
Tim Rattay
",ht,6-0,200lb,2001,24,3,0,5,-3,0,1,,,,0,0,0,0,0,0,0
3958,"
Tim Rattay
",ht,6-0,200lb,2002,25,4,0,5,0,0,2,,,,0,0,0,0,0,0,0
3959,"
Tim Rattay
",ht,6-0,200lb,2003,26,11,3,8,0,0,0,,,,0,0,0,0,0,0,0
3960,"
Tim Rattay
",ht,6-0,200lb,2004,27,9,9,12,55,0,11,,,,0,0,0,0,0,0,0
3961,"
Tim Rattay
",ht,6-0,200lb,2005,28,4,4,7,18,0,3,,,,0,0,0,0,0,0,0
3962,"
Tim Rattay
",ht,6-0,200lb,2006,29,4,2,4,3,0,2,,,,0,0,0,0,0,0,0
3963,"
Tim Rattay
",ht,6-0,200lb,2007,30,4,0,2,5,0,2,,,,0,0,0,0,0,0,0
3964,"
Thomas Rawls
",RB,5-9,215lb,2015,22,13,7,147,830,4,1,11,9,76,1,0,0,0,0,0,0
3965,"
Thomas Rawls
",RB,5-9,215lb,2016,23,9,7,109,349,3,0,17,13,96,0,0,0,0,0,0,0
3966,"
Thomas Rawls
",RB,5-9,215lb,2017,24,12,3,58,157,0,1,13,9,94,0,0,0,0,0,0,0
3967,"
Thomas Rawls
",RB,5-9,215lb,2018,25,1,0,,,0,,,,,0,0,0,0,0,0,0
3968,"
Thomas Rawls
",RB,5-9,215lb,2016,23,2,2,38,195,1,0,2,1,1,0,0,0,0,0,0,0
3969,"
Chris Redman
",ht,6-3,223lb,2000,23,2,0,1,0,0,0,,,,0,0,0,0,0,0,0
3970,"
Chris Redman
",ht,6-3,223lb,2002,25,6,6,10,8,0,5,,,,0,0,0,0,0,0,0
3971,"
Chris Redman
",ht,6-3,223lb,2003,26,2,0,2,4,0,3,,,,0,0,0,0,0,0,0
3972,"
Chris Redman
",ht,6-3,223lb,2007,30,7,4,8,16,0,2,,,,0,0,0,0,0,0,0
3973,"
Chris Redman
",ht,6-3,223lb,2009,32,6,2,6,4,0,1,,,,0,0,0,0,0,0,0
3974,"
Chris Redman
",ht,6-3,223lb,2010,33,2,0,1,-1,0,0,,,,0,0,0,0,0,0,0
3975,"
Chris Redman
",ht,6-3,223lb,2011,34,5,0,5,-6,0,0,,,,0,0,0,0,0,0,0
3976,"
Chris Redman
",ht,6-3,223lb,2001,24,2,0,2,-2,0,0,,,,0,0,0,0,0,0,0
3977,"
Isaac Redman
",RB,6-0,230lb,2009,25,1,0,,,0,,,,,0,0,0,0,0,0,0
3978,"
Isaac Redman
",RB,6-0,230lb,2010,26,16,0,52,247,0,1,10,9,72,2,0,0,0,0,0,0
3979,"
Isaac Redman
",RB,6-0,230lb,2011,27,16,1,110,479,3,2,22,18,78,0,0,0,0,0,0,0
3980,"
Isaac Redman
",RB,6-0,230lb,2012,28,14,5,110,410,2,3,23,19,244,0,0,0,0,0,0,0
3981,"
Isaac Redman
",RB,6-0,230lb,2013,29,3,1,10,12,0,1,5,4,14,0,0,0,0,0,0,0
3982,"
Isaac Redman
",RB,6-0,230lb,2010,26,3,0,7,50,0,0,,,,0,0,0,0,0,0,0
3983,"
Isaac Redman
",RB,6-0,230lb,2011,27,1,1,17,121,0,0,2,2,21,0,0,0,0,0,0,0
3984,"
J.R. Redmond
",RB,5-11,215lb,2000,23,12,5,125,406,1,2,29,20,126,2,0,0,0,0,0,0
3985,"
J.R. Redmond
",RB,5-11,215lb,2001,24,12,0,35,119,0,0,21,13,132,0,0,0,0,0,0,0
3986,"
J.R. Redmond
",RB,5-11,215lb,2002,25,9,0,4,2,0,0,3,2,5,0,0,0,0,0,0,0
3987,"
J.R. Redmond
",RB,5-11,215lb,2003,26,1,0,9,30,0,0,2,1,6,0,0,0,0,0,0,0
3988,"
J.R. Redmond
",RB,5-11,215lb,2004,27,16,1,21,119,0,2,50,32,233,0,0,0,0,0,0,0
3989,"
J.R. Redmond
",RB,5-11,215lb,2001,24,3,0,7,6,0,0,11,9,69,0,0,0,0,0,0,0
3990,"
Darius Reynaud
",WR,5-9,201lb,2009,25,11,0,,,0,3,2,0,0,0,0,0,0,0,0,0
3991,"
Darius Reynaud
",WR,5-9,201lb,2010,26,9,0,,,0,1,,,,0,0,0,0,0,0,0
3992,"
Darius Reynaud
",WR,5-9,201lb,2012,28,16,0,16,33,0,1,10,5,35,0,0,0,0,0,0,0
3993,"
Darius Reynaud
",WR,5-9,201lb,2013,29,9,0,1,0,0,1,2,1,4,0,0,0,0,0,0,0
3994,"
Darius Reynaud
",WR,5-9,201lb,2013,,7,0,1,0,0,1,2,1,4,0,0,0,0,0,0,0
3995,"
Errict Rhett
",RB,5-11,210lb,1994,24,16,8,284,1011,7,2,30,22,119,0,0,0,0,0,0,0
3996,"
Errict Rhett
",RB,5-11,210lb,1995,25,16,16,332,1207,11,2,29,14,110,0,0,0,0,0,0,0
3997,"
Errict Rhett
",RB,5-11,210lb,1996,26,9,7,176,539,3,3,4,4,11,1,0,0,0,0,0,0
3998,"
Errict Rhett
",RB,5-11,210lb,1997,27,11,0,31,96,3,0,,,,0,0,0,0,0,0,0
3999,"
Errict Rhett
",RB,5-11,210lb,1998,28,13,2,44,180,0,0,14,11,65,0,0,0,0,0,0,0
4000,"
Errict Rhett
",RB,5-11,210lb,1999,29,16,10,236,852,5,0,32,24,169,2,0,0,0,0,0,0
4001,"
Errict Rhett
",RB,5-11,210lb,2000,30,5,4,71,258,0,0,19,14,78,0,0,0,0,0,0,0
4002,"
Dominic Rhodes
",RB,5-9,205lb,2001,22,15,10,233,1104,9,6,55,34,224,0,0,0,0,0,0,0
4003,"
Dominic Rhodes
",RB,5-9,205lb,2003,24,11,0,37,157,0,0,7,6,62,1,0,0,0,0,0,0
4004,"
Dominic Rhodes
",RB,5-9,205lb,2004,25,16,0,53,254,1,2,4,2,24,0,0,0,0,0,0,0
4005,"
Dominic Rhodes
",RB,5-9,205lb,2005,26,13,1,40,118,4,2,16,12,88,0,0,0,0,0,0,0
4006,"
Dominic Rhodes
",RB,5-9,205lb,2006,27,16,16,187,641,5,3,47,36,251,0,0,0,0,0,0,0
4007,"
Dominic Rhodes
",RB,5-9,205lb,2007,28,10,2,75,302,1,2,18,11,70,0,0,0,0,0,0,0
4008,"
Dominic Rhodes
",RB,5-9,205lb,2008,29,15,4,152,538,6,0,59,45,302,3,0,0,0,0,0,0
4009,"
Dominic Rhodes
",RB,5-9,205lb,2010,31,3,0,37,172,0,1,4,1,4,0,0,0,0,0,0,0
4010,"
Dominic Rhodes
",RB,5-9,205lb,2003,24,3,0,12,42,0,0,4,2,17,0,0,0,0,0,0,0
4011,"
Dominic Rhodes
",RB,5-9,205lb,2004,25,2,0,5,12,1,1,1,1,-2,0,0,0,0,0,0,0
4012,"
Dominic Rhodes
",RB,5-9,205lb,2005,26,1,0,1,2,0,0,,,,0,0,0,0,0,0,0
4013,"
Dominic Rhodes
",RB,5-9,205lb,2006,27,4,0,62,306,1,1,8,7,70,0,0,0,0,0,0,0
4014,"
Dominic Rhodes
",RB,5-9,205lb,2008,29,1,0,4,12,0,0,,,,0,0,0,0,0,0,0
4015,"
Dominic Rhodes
",RB,5-9,205lb,2010,31,1,0,14,33,0,0,1,1,12,0,0,0,0,0,0,0
4016,"
Ray Rice
",ft,5-9,195lb,2008,21,13,4,107,454,0,1,43,33,273,0,0,0,0,0,0,0
4017,"
Ray Rice
",ft,5-9,195lb,2009,22,16,15,254,1339,7,3,101,78,702,1,0,0,0,0,0,0
4018,"
Ray Rice
",ft,5-9,195lb,2010,23,16,14,307,1220,5,0,83,63,556,1,0,0,0,0,0,0
4019,"
Ray Rice
",ft,5-9,195lb,2011,24,16,16,291,1364,12,2,104,76,704,3,0,0,0,0,0,0
4020,"
Ray Rice
",ft,5-9,195lb,2012,25,16,16,257,1143,9,1,83,61,478,1,0,0,0,0,0,0
4021,"
Ray Rice
",ft,5-9,195lb,2013,26,15,15,214,660,4,2,72,58,321,0,0,0,0,0,0,0
4022,"
Ray Rice
",ft,5-9,195lb,2008,21,2,0,1,2,0,0,4,3,43,0,0,0,0,0,0,0
4023,"
Ray Rice
",ft,5-9,195lb,2009,22,2,2,35,226,2,1,13,9,60,0,0,0,0,0,0,0
4024,"
Ray Rice
",ft,5-9,195lb,2010,23,2,2,29,89,1,1,14,12,74,1,0,0,0,0,0,0
4025,"
Ray Rice
",ft,5-9,195lb,2011,24,2,2,42,127,0,1,8,5,31,0,0,0,0,0,0,0
4026,"
Ray Rice
",ft,5-9,195lb,2012,25,4,4,84,306,2,3,14,8,88,0,0,0,0,0,0,0
4027,"
Jalen Richard
",RB,5-8,207lb,2016,23,16,0,83,491,1,0,39,29,194,2,0,0,0,0,0,0
4028,"
Jalen Richard
",RB,5-8,207lb,2017,24,16,1,56,275,1,8,36,27,256,1,0,0,0,0,0,0
4029,"
Jalen Richard
",RB,5-8,207lb,2018,25,16,1,55,259,1,3,81,68,607,0,0,0,0,0,0,0
4030,"
Jalen Richard
",RB,5-8,207lb,2019,26,16,0,39,145,0,2,43,36,323,0,0,0,0,0,0,0
4031,"
Jalen Richard
",RB,5-8,207lb,2020,27,13,0,22,123,1,1,23,19,138,0,0,0,0,0,0,0
4032,"
Jalen Richard
",RB,5-8,207lb,2021,28,10,0,9,40,0,0,14,12,72,0,0,0,0,0,0,0
4033,"
Jalen Richard
",RB,5-8,207lb,2016,23,1,0,3,3,0,0,2,2,8,0,0,0,0,0,0,0
4034,"
Jalen Richard
",RB,5-8,207lb,2021,28,1,0,,,0,0,2,1,4,0,0,0,0,0,0,0
4035,"
Bucky Richardson
",ht,6-1,228lb,1992,23,7,0,1,-1,0,0,,,,0,0,0,0,0,0,0
4036,"
Bucky Richardson
",ht,6-1,228lb,1993,24,2,0,2,9,0,0,,,,0,0,0,0,0,0,0
4037,"
Bucky Richardson
",ht,6-1,228lb,1994,25,7,4,30,217,1,7,,,,0,0,0,0,0,0,0
4038,"
Daryl Richardson
",RB,5-10,192lb,2012,22,16,0,98,475,0,3,36,24,163,0,0,0,0,0,0,0
4039,"
Daryl Richardson
",RB,5-10,192lb,2013,23,8,3,69,215,0,0,18,14,121,0,0,0,0,0,0,0
4040,"
Daryl Richardson
",RB,5-10,192lb,2016,26,3,0,2,7,0,0,,,,0,0,0,0,0,0,0
4041,"
Trent Richardson
",RB,5-9,228lb,2012,22,15,15,267,950,11,3,70,51,367,1,0,0,0,0,0,0
4042,"
Trent Richardson
",RB,5-9,228lb,2013,23,16,10,188,563,3,2,52,35,316,1,0,0,0,0,0,0
4043,"
Trent Richardson
",RB,5-9,228lb,2013,,2,2,31,105,0,0,11,7,51,0,0,0,0,0,0,0
4044,"
Trent Richardson
",RB,5-9,228lb,2013,,14,8,157,458,3,2,41,28,265,1,0,0,0,0,0,0
4045,"
Trent Richardson
",RB,5-9,228lb,2014,24,15,12,159,519,3,2,34,27,229,0,0,0,0,0,0,0
4046,"
Trent Richardson
",RB,5-9,228lb,2013,23,2,0,4,1,0,1,,,,0,0,0,0,0,0,0
4047,"
Trent Richardson
",RB,5-9,228lb,2014,24,1,,,,,0,,,,,0,0,0,0,0,0
4048,"
Theo Riddick
",RB,5-9,201lb,2013,22,14,0,9,25,1,0,8,4,26,0,0,0,0,0,0,0
4049,"
Theo Riddick
",RB,5-9,201lb,2014,23,14,2,20,51,0,0,50,34,316,4,0,0,0,0,0,0
4050,"
Theo Riddick
",RB,5-9,201lb,2015,24,16,1,43,133,0,1,99,80,697,3,0,0,0,0,0,0
4051,"
Theo Riddick
",RB,5-9,201lb,2016,25,10,8,92,357,1,0,67,53,371,5,0,0,0,0,0,0
4052,"
Theo Riddick
",RB,5-9,201lb,2017,26,16,5,84,286,3,1,71,53,444,2,0,0,0,0,0,0
4053,"
Theo Riddick
",RB,5-9,201lb,2018,27,14,3,40,171,0,0,74,61,384,0,0,0,0,0,0,0
4054,"
Theo Riddick
",RB,5-9,201lb,2020,29,4,0,6,14,0,0,6,5,43,0,0,0,0,0,0,0
4055,"
Theo Riddick
",RB,5-9,201lb,2014,23,1,,,,0,0,7,4,39,0,0,0,0,0,0,0
4056,"
Stevan Ridley
",RB,5-11,220lb,2011,22,16,2,87,441,1,1,5,3,13,0,0,0,0,0,0,0
4057,"
Stevan Ridley
",RB,5-11,220lb,2012,23,16,12,290,1263,12,4,14,6,51,0,0,0,0,0,0,0
4058,"
Stevan Ridley
",RB,5-11,220lb,2013,24,14,6,178,773,7,4,12,10,62,0,0,0,0,0,0,0
4059,"
Stevan Ridley
",RB,5-11,220lb,2014,25,6,5,94,340,2,0,5,4,20,0,0,0,0,0,0,0
4060,"
Stevan Ridley
",RB,5-11,220lb,2015,26,8,1,36,90,0,0,5,4,-2,0,0,0,0,0,0,0
4061,"
Stevan Ridley
",RB,5-11,220lb,2016,27,1,0,3,7,0,0,,,,0,0,0,0,0,0,0
4062,"
Stevan Ridley
",RB,5-11,220lb,2017,28,2,1,26,108,1,0,,,,0,0,0,0,0,0,0
4063,"
Stevan Ridley
",RB,5-11,220lb,2018,29,10,0,29,80,1,2,4,3,18,0,0,0,0,0,0,0
4064,"
Stevan Ridley
",RB,5-11,220lb,2011,22,1,0,4,21,0,1,1,1,4,0,0,0,0,0,0,0
4065,"
Stevan Ridley
",RB,5-11,220lb,2012,23,2,1,33,152,1,1,2,1,13,0,0,0,0,0,0,0
4066,"
Stevan Ridley
",RB,5-11,220lb,2013,24,2,0,19,69,2,0,,,,0,0,0,0,0,0,0
4067,"
Stevan Ridley
",RB,5-11,220lb,2017,28,1,0,,,0,0,,,,0,0,0,0,0,0,0
4068,"
Javon Ringer
",RB,5-9,200lb,2009,22,7,0,8,48,0,0,,,,0,0,0,0,0,0,0
4069,"
Javon Ringer
",RB,5-9,200lb,2010,23,16,0,51,239,2,0,8,7,44,0,0,0,0,0,0,0
4070,"
Javon Ringer
",RB,5-9,200lb,2011,24,12,0,59,185,1,1,36,28,187,0,0,0,0,0,0,0
4071,"
Javon Ringer
",RB,5-9,200lb,2012,25,2,0,2,14,0,0,5,3,12,0,0,0,0,0,0,0
4072,"
Philip Rivers
",ht,6-5,228lb,2004,23,2,0,4,-5,0,1,,,,0,0,0,0,0,0,0
4073,"
Philip Rivers
",ht,6-5,228lb,2005,24,2,0,1,-1,0,2,,,,0,0,0,0,0,0,0
4074,"
Philip Rivers
",ht,6-5,228lb,2006,25,16,16,48,49,0,8,,,,0,0,0,0,0,0,0
4075,"
Philip Rivers
",ht,6-5,228lb,2007,26,16,16,29,33,1,11,,,,0,0,0,0,0,0,0
4076,"
Philip Rivers
",ht,6-5,228lb,2008,27,16,16,31,84,0,8,,,,0,0,0,0,0,0,0
4077,"
Philip Rivers
",ht,6-5,228lb,2009,28,16,16,26,50,1,6,,,,0,0,0,0,0,0,0
4078,"
Philip Rivers
",ht,6-5,228lb,2010,29,16,16,29,52,0,7,,,,0,0,0,0,0,0,0
4079,"
Philip Rivers
",ht,6-5,228lb,2011,30,16,16,26,36,1,9,,,,0,0,0,0,0,0,0
4080,"
Philip Rivers
",ht,6-5,228lb,2012,31,16,16,27,40,0,15,1,0,0,0,0,0,0,0,0,0
4081,"
Philip Rivers
",ht,6-5,228lb,2013,32,16,16,28,72,0,3,1,0,-9,0,0,0,0,0,0,0
4082,"
Philip Rivers
",ht,6-5,228lb,2014,33,16,16,37,102,0,8,,,,0,0,0,0,0,0,0
4083,"
Philip Rivers
",ht,6-5,228lb,2015,34,16,16,17,28,0,4,,,,0,0,0,0,0,0,0
4084,"
Philip Rivers
",ht,6-5,228lb,2016,35,16,16,14,35,0,9,,,,0,0,0,0,0,0,0
4085,"
Philip Rivers
",ht,6-5,228lb,2017,36,16,16,18,-2,0,8,,,,0,0,0,0,0,0,0
4086,"
Philip Rivers
",ht,6-5,228lb,2018,37,16,16,18,7,0,2,,,,0,0,0,0,0,0,0
4087,"
Philip Rivers
",ht,6-5,228lb,2019,38,16,16,12,29,0,8,,,,0,0,0,0,0,0,0
4088,"
Philip Rivers
",ht,6-5,228lb,2020,39,16,16,18,-8,0,2,,,,0,0,0,0,0,0,0
4089,"
Philip Rivers
",ht,6-5,228lb,2006,25,1,1,3,3,0,1,,,,0,0,0,0,0,0,0
4090,"
Philip Rivers
",ht,6-5,228lb,2007,26,3,3,4,-2,0,1,,,,0,0,0,0,0,0,0
4091,"
Philip Rivers
",ht,6-5,228lb,2008,27,2,2,2,13,0,0,,,,0,0,0,0,0,0,0
4092,"
Philip Rivers
",ht,6-5,228lb,2009,28,1,1,3,4,1,1,,,,0,0,0,0,0,0,0
4093,"
Philip Rivers
",ht,6-5,228lb,2013,32,2,2,5,14,0,0,,,,0,0,0,0,0,0,0
4094,"
Philip Rivers
",ht,6-5,228lb,2018,37,2,2,3,15,0,0,,,,0,0,0,0,0,0,0
4095,"
Philip Rivers
",ht,6-5,228lb,2020,39,1,1,1,-1,0,0,,,,0,0,0,0,0,0,0
4096,"
Ron Rivers
",RB,5-8,205lb,1995,24,16,0,18,73,1,2,1,1,5,0,0,0,0,0,0,0
4097,"
Ron Rivers
",RB,5-8,205lb,1996,25,15,0,19,86,0,0,2,2,28,0,0,0,0,0,0,0
4098,"
Ron Rivers
",RB,5-8,205lb,1997,26,16,0,29,166,1,0,,,,0,0,0,0,0,0,0
4099,"
Ron Rivers
",RB,5-8,205lb,1998,27,15,0,19,102,1,0,3,3,58,0,0,0,0,0,0,0
4100,"
Ron Rivers
",RB,5-8,205lb,1999,28,7,6,82,295,0,0,24,22,173,1,0,0,0,0,0,0
4101,"
Ron Rivers
",RB,5-8,205lb,2000,29,6,0,8,27,0,0,1,0,0,0,0,0,0,0,0,0
4102,"
Ron Rivers
",RB,5-8,205lb,1995,24,1,0,3,16,1,0,2,2,36,0,0,0,0,0,0,0
4103,"
Ron Rivers
",RB,5-8,205lb,1997,26,1,0,1,17,0,0,,,,0,0,0,0,0,0,0
4104,"
Ron Rivers
",RB,5-8,205lb,1999,28,1,0,1,6,0,0,4,4,24,1,0,0,0,0,0,0
4105,"
Jamal Robertson
",RB,5-9,216lb,2002,25,6,0,,,0,0,,,,0,0,0,0,0,0,0
4106,"
Jamal Robertson
",RB,5-9,216lb,2003,26,9,0,32,136,0,0,2,0,0,0,0,0,0,0,0,0
4107,"
Jamal Robertson
",RB,5-9,216lb,2004,27,12,0,16,71,1,3,5,4,34,0,0,0,0,0,0,0
4108,"
Jamal Robertson
",RB,5-9,216lb,2004,,5,0,,,0,0,,,,0,0,0,0,0,0,0
4109,"
Jamal Robertson
",RB,5-9,216lb,2004,,7,0,16,71,1,3,5,4,34,0,0,0,0,0,0,0
4110,"
Jamal Robertson
",RB,5-9,216lb,2005,28,7,0,14,41,1,1,2,0,0,0,0,0,0,0,0,0
4111,"
Jamal Robertson
",RB,5-9,216lb,2006,29,1,0,,,0,,,,,0,0,0,0,0,0,0
4112,"
Jamal Robertson
",RB,5-9,216lb,2005,28,3,0,4,19,0,0,9,6,27,0,0,0,0,0,0,0
4113,"
Denard Robinson
",ht,5-11,199lb,2013,23,16,0,20,66,0,3,1,0,0,0,0,0,0,0,0,0
4114,"
Denard Robinson
",ht,5-11,199lb,2014,24,13,9,135,582,4,2,31,23,124,0,0,0,0,0,0,0
4115,"
Denard Robinson
",ht,5-11,199lb,2015,25,13,3,67,266,1,3,30,21,164,0,0,0,0,0,0,0
4116,"
Denard Robinson
",ht,5-11,199lb,2016,26,13,1,41,144,0,0,5,3,22,0,0,0,0,0,0,0
4117,"
Greg Robinson
",RB,5-10,205lb,1993,24,12,12,156,591,1,3,21,15,142,0,0,0,0,0,0,0
4118,"
Greg Robinson
",RB,5-10,205lb,1995,26,5,1,40,165,0,0,5,2,12,0,0,0,0,0,0,0
4119,"
Greg Robinson
",RB,5-10,205lb,1996,27,11,0,32,134,1,1,2,1,6,0,0,0,0,0,0,0
4120,"
Khiry Robinson
",RB,6-0,220lb,2013,24,10,0,54,224,1,0,,,,0,0,0,0,0,0,0
4121,"
Khiry Robinson
",RB,6-0,220lb,2014,25,10,3,76,362,3,2,11,8,63,0,0,0,0,0,0,0
4122,"
Khiry Robinson
",RB,6-0,220lb,2015,26,8,0,56,180,4,0,20,17,115,0,0,0,0,0,0,0
4123,"
Khiry Robinson
",RB,6-0,220lb,2016,27,1,0,8,22,0,1,,,,0,0,0,0,0,0,0
4124,"
Khiry Robinson
",RB,6-0,220lb,2013,24,2,1,21,102,1,0,1,1,13,0,0,0,0,0,0,0
4125,"
Jacquizz Rodgers
",RB,5-6,205lb,2011,21,16,0,57,205,1,1,27,21,188,1,0,0,0,0,0,0
4126,"
Jacquizz Rodgers
",RB,5-6,205lb,2012,22,16,0,94,362,1,0,59,53,402,1,0,0,0,0,0,0
4127,"
Jacquizz Rodgers
",RB,5-6,205lb,2013,23,15,4,96,332,2,1,63,52,341,2,0,0,0,0,0,0
4128,"
Jacquizz Rodgers
",RB,5-6,205lb,2014,24,16,1,58,217,1,1,40,29,173,1,0,0,0,0,0,0
4129,"
Jacquizz Rodgers
",RB,5-6,205lb,2015,25,5,0,14,41,0,0,3,1,10,0,0,0,0,0,0,0
4130,"
Jacquizz Rodgers
",RB,5-6,205lb,2016,26,10,5,129,560,2,0,16,13,98,0,0,0,0,0,0,0
4131,"
Jacquizz Rodgers
",RB,5-6,205lb,2017,27,16,4,64,244,1,0,11,9,74,0,0,0,0,0,0,0
4132,"
Jacquizz Rodgers
",RB,5-6,205lb,2018,28,16,0,33,106,1,1,45,38,304,0,0,0,0,0,0,0
4133,"
Jacquizz Rodgers
",RB,5-6,205lb,2011,21,1,0,,,0,0,6,4,18,0,0,0,0,0,0,0
4134,"
Jacquizz Rodgers
",RB,5-6,205lb,2012,22,2,0,20,96,0,0,5,2,8,0,0,0,0,0,0,0
4135,"
Ben Roethlisberger
",ht,6-5,240lb,2004,22,14,13,56,144,1,2,,,,0,0,0,0,0,0,0
4136,"
Ben Roethlisberger
",ht,6-5,240lb,2005,23,12,12,31,69,3,2,,,,0,0,0,0,0,0,0
4137,"
Ben Roethlisberger
",ht,6-5,240lb,2006,24,15,15,32,98,2,5,,,,0,0,0,0,0,0,0
4138,"
Ben Roethlisberger
",ht,6-5,240lb,2007,25,15,15,35,204,2,9,,,,0,0,0,0,0,0,0
4139,"
Ben Roethlisberger
",ht,6-5,240lb,2008,26,16,16,34,101,2,14,1,1,-7,0,0,0,0,0,0,0
4140,"
Ben Roethlisberger
",ht,6-5,240lb,2009,27,15,15,40,82,2,7,,,,0,0,0,0,0,0,0
4141,"
Ben Roethlisberger
",ht,6-5,240lb,2010,28,12,12,34,176,2,7,,,,0,0,0,0,0,0,0
4142,"
Ben Roethlisberger
",ht,6-5,240lb,2011,29,15,15,31,70,0,8,,,,0,0,0,0,0,0,0
4143,"
Ben Roethlisberger
",ht,6-5,240lb,2012,30,13,13,26,92,0,6,,,,0,0,0,0,0,0,0
4144,"
Ben Roethlisberger
",ht,6-5,240lb,2013,31,16,16,27,99,1,9,0,0,5,0,0,0,0,0,0,0
4145,"
Ben Roethlisberger
",ht,6-5,240lb,2014,32,16,16,33,27,0,9,0,0,-6,0,0,0,0,0,0,0
4146,"
Ben Roethlisberger
",ht,6-5,240lb,2015,33,12,11,15,29,0,2,0,0,-3,0,0,0,0,0,0,0
4147,"
Ben Roethlisberger
",ht,6-5,240lb,2016,34,14,14,16,14,1,8,,,,0,0,0,0,0,0,0
4148,"
Ben Roethlisberger
",ht,6-5,240lb,2017,35,15,15,28,47,0,3,,,,0,0,0,0,0,0,0
4149,"
Ben Roethlisberger
",ht,6-5,240lb,2018,36,16,16,31,98,3,7,1,1,-1,0,0,0,0,0,0,0
4150,"
Ben Roethlisberger
",ht,6-5,240lb,2019,37,2,2,1,7,0,1,,,,0,0,0,0,0,0,0
4151,"
Ben Roethlisberger
",ht,6-5,240lb,2020,38,15,15,25,11,0,5,,,,0,0,0,0,0,0,0
4152,"
Ben Roethlisberger
",ht,6-5,240lb,2021,39,16,16,20,5,1,11,,,,0,0,0,0,0,0,0
4153,"
Ben Roethlisberger
",ht,6-5,240lb,2004,22,2,2,9,75,0,1,,,,0,0,0,0,0,0,0
4154,"
Ben Roethlisberger
",ht,6-5,240lb,2005,23,4,4,19,37,2,0,,,,0,0,0,0,0,0,0
4155,"
Ben Roethlisberger
",ht,6-5,240lb,2007,25,1,1,4,13,0,1,,,,0,0,0,0,0,0,0
4156,"
Ben Roethlisberger
",ht,6-5,240lb,2008,26,3,3,5,0,0,0,,,,0,0,0,0,0,0,0
4157,"
Ben Roethlisberger
",ht,6-5,240lb,2010,28,3,3,21,63,1,3,,,,0,0,0,0,0,0,0
4158,"
Ben Roethlisberger
",ht,6-5,240lb,2011,29,1,1,3,15,0,1,,,,0,0,0,0,0,0,0
4159,"
Ben Roethlisberger
",ht,6-5,240lb,2014,32,1,1,2,16,0,0,,,,0,0,0,0,0,0,0
4160,"
Ben Roethlisberger
",ht,6-5,240lb,2016,34,3,3,8,11,0,0,,,,0,0,0,0,0,0,0
4161,"
Ben Roethlisberger
",ht,6-5,240lb,2017,35,1,1,2,16,0,1,,,,0,0,0,0,0,0,0
4162,"
Ben Roethlisberger
",ht,6-5,240lb,2020,38,1,1,1,0,0,0,,,,0,0,0,0,0,0,0
4163,"
Ben Roethlisberger
",ht,6-5,240lb,2021,39,1,1,2,-1,0,1,,,,0,0,0,0,0,0,0
4164,"
Tony Romo
",ht,6-2,230lb,2005,25,16,0,2,-2,0,0,,,,0,0,0,0,0,0,0
4165,"
Tony Romo
",ht,6-2,230lb,2006,26,16,10,34,102,0,9,,,,0,0,0,0,0,0,0
4166,"
Tony Romo
",ht,6-2,230lb,2007,27,16,16,31,129,2,10,,,,0,0,0,0,0,0,0
4167,"
Tony Romo
",ht,6-2,230lb,2008,28,13,13,28,41,0,13,,,,0,0,0,0,0,0,0
4168,"
Tony Romo
",ht,6-2,230lb,2009,29,16,16,35,105,1,6,,,,0,0,0,0,0,0,0
4169,"
Tony Romo
",ht,6-2,230lb,2010,30,6,6,6,38,0,0,0,0,11,0,0,0,0,0,0,0
4170,"
Tony Romo
",ht,6-2,230lb,2011,31,16,16,22,46,1,6,,,,0,0,0,0,0,0,0
4171,"
Tony Romo
",ht,6-2,230lb,2012,32,16,16,30,49,1,6,1,1,-1,0,0,0,0,0,0,0
4172,"
Tony Romo
",ht,6-2,230lb,2013,33,15,15,20,38,0,4,,,,0,0,0,0,0,0,0
4173,"
Tony Romo
",ht,6-2,230lb,2014,34,15,15,26,61,0,7,,,,0,0,0,0,0,0,0
4174,"
Tony Romo
",ht,6-2,230lb,2015,35,4,4,4,13,0,1,,,,0,0,0,0,0,0,0
4175,"
Tony Romo
",ht,6-2,230lb,2006,26,1,1,1,0,0,2,,,,0,0,0,0,0,0,0
4176,"
Tony Romo
",ht,6-2,230lb,2007,27,1,1,3,17,0,0,,,,0,0,0,0,0,0,0
4177,"
Tony Romo
",ht,6-2,230lb,2009,29,2,2,3,4,0,3,,,,0,0,0,0,0,0,0
